machine_id,timestamp,risk_level,failure_prob,alert_reason
2,2024-02-13 13:00:00,CRITICAL,0.7555,ML model predicts FAILURE (prob=75.5%) | ⚠ WARNING: Temperature=96.98°C
4,2024-02-22 20:00:00,CRITICAL,0.7554,ML model predicts FAILURE (prob=75.5%) | ⚠ WARNING: Temperature=106.13°C
3,2024-02-23 11:00:00,CRITICAL,0.7547,ML model predicts FAILURE (prob=75.5%) | ⚠ WARNING: Temperature=108.67°C
1,2024-02-28 13:00:00,CRITICAL,0.7546,ML model predicts FAILURE (prob=75.5%) | ⚠ WARNING: Temperature=104.64°C | ⚠ CRITICAL: Vibration=2.3617 mm/s
4,2024-02-24 06:00:00,CRITICAL,0.7546,ML model predicts FAILURE (prob=75.5%) | ⚠ WARNING: Temperature=108.69°C
3,2024-02-25 21:00:00,CRITICAL,0.7544,ML model predicts FAILURE (prob=75.4%) | ⚠ CRITICAL: Temperature=114.41°C | ⚠ CRITICAL: Vibration=2.0784 mm/s
3,2024-02-24 07:00:00,CRITICAL,0.7537,ML model predicts FAILURE (prob=75.4%) | ⚠ WARNING: Temperature=108.7°C
3,2024-02-17 04:00:00,CRITICAL,0.7533,ML model predicts FAILURE (prob=75.3%) | ⚠ WARNING: Temperature=103.61°C
5,2024-02-24 01:00:00,CRITICAL,0.7529,ML model predicts FAILURE (prob=75.3%) | ⚠ WARNING: Temperature=102.37°C
4,2024-02-23 16:00:00,CRITICAL,0.7518,ML model predicts FAILURE (prob=75.2%) | ⚠ WARNING: Temperature=104.73°C | ⚠ CRITICAL: Vibration=2.0523 mm/s
5,2024-02-26 15:00:00,CRITICAL,0.7516,ML model predicts FAILURE (prob=75.2%) | ⚠ WARNING: Temperature=108.81°C | ⚠ CRITICAL: Vibration=2.0109 mm/s
4,2024-02-20 03:00:00,CRITICAL,0.7516,ML model predicts FAILURE (prob=75.2%) | ⚠ WARNING: Temperature=98.51°C
3,2024-02-19 04:00:00,CRITICAL,0.7506,ML model predicts FAILURE (prob=75.1%) | ⚠ WARNING: Temperature=106.45°C
3,2024-02-24 15:00:00,CRITICAL,0.7501,ML model predicts FAILURE (prob=75.0%) | ⚠ CRITICAL: Temperature=111.74°C
4,2024-02-20 05:00:00,HIGH,0.7499,ML model predicts FAILURE (prob=75.0%) | ⚠ WARNING: Temperature=101.71°C
4,2024-02-23 05:00:00,HIGH,0.7486,ML model predicts FAILURE (prob=74.9%) | ⚠ WARNING: Temperature=106.55°C | ⚠ CRITICAL: Vibration=2.0395 mm/s
5,2024-02-23 20:00:00,HIGH,0.7485,ML model predicts FAILURE (prob=74.9%) | ⚠ WARNING: Temperature=105.69°C
3,2024-02-28 01:00:00,HIGH,0.7485,ML model predicts FAILURE (prob=74.9%) | ⚠ CRITICAL: Temperature=115.01°C | ⚠ CRITICAL: Vibration=2.2497 mm/s
5,2024-02-27 12:00:00,HIGH,0.7483,ML model predicts FAILURE (prob=74.8%) | ⚠ CRITICAL: Temperature=111.69°C
5,2024-02-22 14:00:00,HIGH,0.7479,ML model predicts FAILURE (prob=74.8%) | ⚠ WARNING: Temperature=105.49°C
1,2024-02-28 18:00:00,HIGH,0.7473,ML model predicts FAILURE (prob=74.7%) | ⚠ WARNING: Temperature=102.31°C | ⚠ CRITICAL: Vibration=2.3404 mm/s
3,2024-02-26 22:00:00,HIGH,0.7472,ML model predicts FAILURE (prob=74.7%) | ⚠ CRITICAL: Temperature=111.02°C | ⚠ CRITICAL: Vibration=2.0892 mm/s
4,2024-02-26 02:00:00,HIGH,0.7465,ML model predicts FAILURE (prob=74.7%) | ⚠ CRITICAL: Temperature=112.5°C | ⚠ CRITICAL: Vibration=2.144 mm/s
5,2024-02-28 14:00:00,HIGH,0.746,ML model predicts FAILURE (prob=74.6%) | ⚠ WARNING: Temperature=108.67°C | ⚠ CRITICAL: Vibration=2.1195 mm/s
2,2024-02-25 17:00:00,HIGH,0.7459,ML model predicts FAILURE (prob=74.6%) | ⚠ WARNING: Temperature=109.59°C
4,2024-02-29 17:00:00,HIGH,0.7455,ML model predicts FAILURE (prob=74.6%) | ⚠ CRITICAL: Temperature=116.12°C | ⚠ CRITICAL: Vibration=2.4013 mm/s
2,2024-02-23 02:00:00,HIGH,0.7454,ML model predicts FAILURE (prob=74.5%) | ⚠ WARNING: Temperature=105.32°C
3,2024-02-25 15:00:00,HIGH,0.7453,ML model predicts FAILURE (prob=74.5%) | ⚠ CRITICAL: Temperature=110.69°C
1,2024-02-24 21:00:00,HIGH,0.745,ML model predicts FAILURE (prob=74.5%) | ⚠ WARNING: Temperature=99.28°C | ⚠ CRITICAL: Vibration=2.113 mm/s
3,2024-02-23 15:00:00,HIGH,0.7449,ML model predicts FAILURE (prob=74.5%) | ⚠ WARNING: Temperature=108.56°C
4,2024-02-14 01:00:00,HIGH,0.7444,ML model predicts FAILURE (prob=74.4%) | ⚠ WARNING: Temperature=97.13°C
5,2024-02-25 19:00:00,HIGH,0.7434,ML model predicts FAILURE (prob=74.3%) | ⚠ CRITICAL: Temperature=111.59°C
4,2024-02-22 12:00:00,HIGH,0.7432,ML model predicts FAILURE (prob=74.3%) | ⚠ WARNING: Temperature=101.87°C
4,2024-02-15 17:00:00,HIGH,0.743,ML model predicts FAILURE (prob=74.3%) | ⚠ WARNING: Temperature=99.18°C
2,2024-02-20 08:00:00,HIGH,0.7424,ML model predicts FAILURE (prob=74.2%) | ⚠ WARNING: Temperature=103.51°C
3,2024-02-20 10:00:00,HIGH,0.7424,ML model predicts FAILURE (prob=74.2%) | ⚠ WARNING: Temperature=108.35°C
4,2024-02-29 16:00:00,HIGH,0.7417,ML model predicts FAILURE (prob=74.2%) | ⚠ CRITICAL: Temperature=115.67°C | ⚠ CRITICAL: Vibration=2.4173 mm/s
4,2024-02-25 19:00:00,HIGH,0.7411,ML model predicts FAILURE (prob=74.1%) | ⚠ WARNING: Temperature=106.44°C | ⚠ CRITICAL: Vibration=2.0818 mm/s
5,2024-02-24 08:00:00,HIGH,0.7408,ML model predicts FAILURE (prob=74.1%) | ⚠ WARNING: Temperature=105.27°C
1,2024-02-25 03:00:00,HIGH,0.7404,ML model predicts FAILURE (prob=74.0%) | ⚠ WARNING: Temperature=103.39°C | ⚠ CRITICAL: Vibration=2.1845 mm/s
5,2024-02-21 07:00:00,HIGH,0.7398,ML model predicts FAILURE (prob=74.0%) | ⚠ WARNING: Temperature=104.19°C
2,2024-02-19 18:00:00,HIGH,0.7391,ML model predicts FAILURE (prob=73.9%) | ⚠ WARNING: Temperature=104.53°C
2,2024-02-25 21:00:00,HIGH,0.7382,ML model predicts FAILURE (prob=73.8%) | ⚠ CRITICAL: Temperature=110.01°C
5,2024-02-21 05:00:00,HIGH,0.7382,ML model predicts FAILURE (prob=73.8%) | ⚠ WARNING: Temperature=102.8°C
3,2024-02-23 21:00:00,HIGH,0.7378,ML model predicts FAILURE (prob=73.8%) | ⚠ WARNING: Temperature=109.79°C
4,2024-02-21 10:00:00,HIGH,0.7377,ML model predicts FAILURE (prob=73.8%) | ⚠ WARNING: Temperature=107.24°C
2,2024-02-28 10:00:00,HIGH,0.7376,ML model predicts FAILURE (prob=73.8%) | ⚠ CRITICAL: Temperature=115.16°C | ⚠ CRITICAL: Vibration=2.0455 mm/s
1,2024-02-20 17:00:00,HIGH,0.7365,ML model predicts FAILURE (prob=73.7%) | ⚠ WARNING: Temperature=95.8°C
2,2024-02-23 03:00:00,HIGH,0.7361,ML model predicts FAILURE (prob=73.6%) | ⚠ WARNING: Temperature=108.73°C
4,2024-02-24 16:00:00,HIGH,0.736,ML model predicts FAILURE (prob=73.6%) | ⚠ WARNING: Temperature=108.39°C | ⚠ CRITICAL: Vibration=2.0821 mm/s
3,2024-02-27 05:00:00,HIGH,0.7355,ML model predicts FAILURE (prob=73.6%) | ⚠ CRITICAL: Temperature=113.17°C | ⚠ CRITICAL: Vibration=2.0977 mm/s
2,2024-02-12 20:00:00,HIGH,0.7339,ML model predicts FAILURE (prob=73.4%) | ⚠ WARNING: Temperature=95.77°C
1,2024-02-23 15:00:00,HIGH,0.7337,ML model predicts FAILURE (prob=73.4%) | ⚠ WARNING: Temperature=97.57°C | ⚠ CRITICAL: Vibration=2.0247 mm/s
3,2024-02-27 20:00:00,HIGH,0.7335,ML model predicts FAILURE (prob=73.4%) | ⚠ CRITICAL: Temperature=114.51°C | ⚠ CRITICAL: Vibration=2.1213 mm/s
2,2024-02-27 03:00:00,HIGH,0.7329,ML model predicts FAILURE (prob=73.3%) | ⚠ CRITICAL: Temperature=114.41°C | ⚠ CRITICAL: Vibration=2.0863 mm/s
4,2024-02-26 21:00:00,HIGH,0.7326,ML model predicts FAILURE (prob=73.3%) | ⚠ CRITICAL: Temperature=110.84°C | ⚠ CRITICAL: Vibration=2.2052 mm/s
1,2024-02-19 23:00:00,HIGH,0.7323,ML model predicts FAILURE (prob=73.2%)
4,2024-02-29 11:00:00,HIGH,0.7314,ML model predicts FAILURE (prob=73.1%) | ⚠ CRITICAL: Temperature=114.68°C | ⚠ CRITICAL: Vibration=2.3471 mm/s
5,2024-02-16 09:00:00,HIGH,0.7312,ML model predicts FAILURE (prob=73.1%) | ⚠ WARNING: Temperature=98.64°C
2,2024-02-23 04:00:00,HIGH,0.7308,ML model predicts FAILURE (prob=73.1%) | ⚠ WARNING: Temperature=109.51°C
5,2024-02-21 17:00:00,HIGH,0.7303,ML model predicts FAILURE (prob=73.0%) | ⚠ WARNING: Temperature=101.39°C
4,2024-02-20 14:00:00,HIGH,0.7301,ML model predicts FAILURE (prob=73.0%) | ⚠ WARNING: Temperature=104.03°C
1,2024-02-18 12:00:00,HIGH,0.7298,ML model predicts FAILURE (prob=73.0%)
4,2024-02-23 04:00:00,HIGH,0.7297,ML model predicts FAILURE (prob=73.0%) | ⚠ WARNING: Temperature=102.39°C | ⚠ CRITICAL: Vibration=2.0302 mm/s
5,2024-02-26 20:00:00,HIGH,0.7296,ML model predicts FAILURE (prob=73.0%) | ⚠ CRITICAL: Temperature=111.74°C
5,2024-02-27 21:00:00,HIGH,0.7296,ML model predicts FAILURE (prob=73.0%) | ⚠ CRITICAL: Temperature=112.94°C | ⚠ CRITICAL: Vibration=2.0551 mm/s
1,2024-02-28 02:00:00,HIGH,0.7294,ML model predicts FAILURE (prob=72.9%) | ⚠ WARNING: Temperature=104.85°C | ⚠ CRITICAL: Vibration=2.3538 mm/s
2,2024-02-18 20:00:00,HIGH,0.7289,ML model predicts FAILURE (prob=72.9%) | ⚠ WARNING: Temperature=101.32°C
4,2024-02-28 23:00:00,HIGH,0.7285,ML model predicts FAILURE (prob=72.9%) | ⚠ CRITICAL: Temperature=114.62°C | ⚠ CRITICAL: Vibration=2.3279 mm/s
2,2024-02-28 23:00:00,HIGH,0.7284,ML model predicts FAILURE (prob=72.8%) | ⚠ CRITICAL: Temperature=112.57°C | ⚠ CRITICAL: Vibration=2.1682 mm/s
2,2024-02-25 16:00:00,HIGH,0.7281,ML model predicts FAILURE (prob=72.8%) | ⚠ CRITICAL: Temperature=113.18°C
3,2024-02-10 00:00:00,HIGH,0.7273,ML model predicts FAILURE (prob=72.7%) | ⚠ WARNING: Temperature=95.76°C
3,2024-02-24 17:00:00,HIGH,0.726,ML model predicts FAILURE (prob=72.6%) | ⚠ CRITICAL: Temperature=112.09°C
1,2024-02-18 03:00:00,HIGH,0.726,ML model predicts FAILURE (prob=72.6%)
4,2024-02-18 16:00:00,HIGH,0.726,ML model predicts FAILURE (prob=72.6%) | ⚠ WARNING: Temperature=100.5°C
4,2024-02-18 20:00:00,HIGH,0.7253,ML model predicts FAILURE (prob=72.5%) | ⚠ WARNING: Temperature=101.31°C
3,2024-02-29 21:00:00,HIGH,0.7243,ML model predicts FAILURE (prob=72.4%) | ⚠ CRITICAL: Temperature=117.58°C | ⚠ CRITICAL: Vibration=2.3264 mm/s
5,2024-02-24 10:00:00,HIGH,0.7232,ML model predicts FAILURE (prob=72.3%) | ⚠ WARNING: Temperature=104.83°C
3,2024-02-23 16:00:00,HIGH,0.7229,ML model predicts FAILURE (prob=72.3%) | ⚠ WARNING: Temperature=107.62°C
1,2024-02-23 14:00:00,HIGH,0.7229,ML model predicts FAILURE (prob=72.3%) | ⚠ WARNING: Temperature=99.53°C
3,2024-02-20 18:00:00,HIGH,0.7225,ML model predicts FAILURE (prob=72.2%) | ⚠ WARNING: Temperature=108.2°C
1,2024-02-13 03:00:00,HIGH,0.7223,ML model predicts FAILURE (prob=72.2%)
5,2024-02-21 14:00:00,HIGH,0.7221,ML model predicts FAILURE (prob=72.2%) | ⚠ WARNING: Temperature=105.41°C
5,2024-02-25 22:00:00,HIGH,0.7221,ML model predicts FAILURE (prob=72.2%) | ⚠ WARNING: Temperature=107.81°C | ⚠ CRITICAL: Vibration=2.0429 mm/s
3,2024-02-21 22:00:00,HIGH,0.722,ML model predicts FAILURE (prob=72.2%) | ⚠ CRITICAL: Temperature=110.27°C
4,2024-02-27 04:00:00,HIGH,0.7216,ML model predicts FAILURE (prob=72.2%) | ⚠ CRITICAL: Temperature=112.11°C | ⚠ CRITICAL: Vibration=2.1506 mm/s
4,2024-02-22 11:00:00,HIGH,0.7215,ML model predicts FAILURE (prob=72.2%) | ⚠ WARNING: Temperature=107.38°C
1,2024-02-29 04:00:00,HIGH,0.7213,ML model predicts FAILURE (prob=72.1%) | ⚠ WARNING: Temperature=106.1°C | ⚠ CRITICAL: Vibration=2.3998 mm/s
4,2024-02-19 03:00:00,HIGH,0.7208,ML model predicts FAILURE (prob=72.1%) | ⚠ WARNING: Temperature=97.69°C
4,2024-02-22 09:00:00,HIGH,0.7206,ML model predicts FAILURE (prob=72.1%) | ⚠ WARNING: Temperature=104.05°C
3,2024-02-20 19:00:00,HIGH,0.7204,ML model predicts FAILURE (prob=72.0%) | ⚠ WARNING: Temperature=108.29°C
2,2024-02-14 13:00:00,HIGH,0.7185,ML model predicts FAILURE (prob=71.9%) | ⚠ WARNING: Temperature=100.3°C
4,2024-02-18 15:00:00,HIGH,0.7185,ML model predicts FAILURE (prob=71.9%) | ⚠ WARNING: Temperature=100.38°C
3,2024-02-16 19:00:00,HIGH,0.7182,ML model predicts FAILURE (prob=71.8%) | ⚠ WARNING: Temperature=101.97°C
2,2024-02-20 20:00:00,HIGH,0.7181,ML model predicts FAILURE (prob=71.8%) | ⚠ WARNING: Temperature=103.7°C
2,2024-02-27 10:00:00,HIGH,0.7178,ML model predicts FAILURE (prob=71.8%) | ⚠ CRITICAL: Temperature=112.31°C | ⚠ CRITICAL: Vibration=2.0212 mm/s
4,2024-02-17 20:00:00,HIGH,0.7178,ML model predicts FAILURE (prob=71.8%) | ⚠ WARNING: Temperature=101.27°C
2,2024-02-21 20:00:00,HIGH,0.7167,ML model predicts FAILURE (prob=71.7%) | ⚠ WARNING: Temperature=105.93°C
4,2024-02-29 10:00:00,HIGH,0.7165,ML model predicts FAILURE (prob=71.7%) | ⚠ CRITICAL: Temperature=113.94°C | ⚠ CRITICAL: Vibration=2.2724 mm/s
3,2024-02-26 17:00:00,HIGH,0.7165,ML model predicts FAILURE (prob=71.7%) | ⚠ CRITICAL: Temperature=113.79°C | ⚠ CRITICAL: Vibration=2.1604 mm/s
3,2024-02-28 05:00:00,HIGH,0.7163,ML model predicts FAILURE (prob=71.6%) | ⚠ CRITICAL: Temperature=114.45°C | ⚠ CRITICAL: Vibration=2.2363 mm/s
5,2024-02-22 08:00:00,HIGH,0.7163,ML model predicts FAILURE (prob=71.6%) | ⚠ WARNING: Temperature=103.05°C
4,2024-02-22 04:00:00,HIGH,0.7161,ML model predicts FAILURE (prob=71.6%) | ⚠ WARNING: Temperature=107.35°C
3,2024-02-28 12:00:00,HIGH,0.716,ML model predicts FAILURE (prob=71.6%) | ⚠ CRITICAL: Temperature=118.01°C | ⚠ CRITICAL: Vibration=2.2414 mm/s
4,2024-02-19 19:00:00,HIGH,0.716,ML model predicts FAILURE (prob=71.6%) | ⚠ WARNING: Temperature=100.95°C
1,2024-02-29 19:00:00,HIGH,0.7156,ML model predicts FAILURE (prob=71.6%) | ⚠ WARNING: Temperature=106.5°C | ⚠ CRITICAL: Vibration=2.4654 mm/s
2,2024-02-24 18:00:00,HIGH,0.7155,ML model predicts FAILURE (prob=71.5%) | ⚠ WARNING: Temperature=109.24°C
5,2024-02-22 04:00:00,HIGH,0.7148,ML model predicts FAILURE (prob=71.5%) | ⚠ WARNING: Temperature=105.3°C
5,2024-02-23 10:00:00,HIGH,0.7144,ML model predicts FAILURE (prob=71.4%) | ⚠ WARNING: Temperature=107.26°C
2,2024-02-21 17:00:00,HIGH,0.7139,ML model predicts FAILURE (prob=71.4%) | ⚠ WARNING: Temperature=107.63°C
3,2024-02-24 09:00:00,HIGH,0.7137,ML model predicts FAILURE (prob=71.4%) | ⚠ CRITICAL: Temperature=111.99°C | ⚠ CRITICAL: Vibration=2.0135 mm/s
3,2024-02-27 15:00:00,HIGH,0.7134,ML model predicts FAILURE (prob=71.3%) | ⚠ CRITICAL: Temperature=111.68°C | ⚠ CRITICAL: Vibration=2.1213 mm/s
3,2024-02-22 12:00:00,HIGH,0.713,ML model predicts FAILURE (prob=71.3%) | ⚠ CRITICAL: Temperature=111.26°C
2,2024-02-26 05:00:00,HIGH,0.713,ML model predicts FAILURE (prob=71.3%) | ⚠ WARNING: Temperature=109.08°C
3,2024-02-29 02:00:00,HIGH,0.7129,ML model predicts FAILURE (prob=71.3%) | ⚠ CRITICAL: Temperature=118.16°C | ⚠ CRITICAL: Vibration=2.3283 mm/s
3,2024-02-28 10:00:00,HIGH,0.7126,ML model predicts FAILURE (prob=71.3%) | ⚠ CRITICAL: Temperature=112.35°C | ⚠ CRITICAL: Vibration=2.2259 mm/s
1,2024-02-23 08:00:00,HIGH,0.7124,ML model predicts FAILURE (prob=71.2%) | ⚠ WARNING: Temperature=99.28°C | ⚠ CRITICAL: Vibration=2.028 mm/s
3,2024-02-22 20:00:00,HIGH,0.7117,ML model predicts FAILURE (prob=71.2%) | ⚠ CRITICAL: Temperature=110.96°C
5,2024-02-28 11:00:00,HIGH,0.711,ML model predicts FAILURE (prob=71.1%) | ⚠ WARNING: Temperature=105.69°C | ⚠ CRITICAL: Vibration=2.1332 mm/s
5,2024-02-21 21:00:00,HIGH,0.7107,ML model predicts FAILURE (prob=71.1%) | ⚠ WARNING: Temperature=102.72°C
2,2024-02-23 11:00:00,HIGH,0.7106,ML model predicts FAILURE (prob=71.1%) | ⚠ WARNING: Temperature=108.76°C
1,2024-02-24 20:00:00,HIGH,0.7099,ML model predicts FAILURE (prob=71.0%) | ⚠ WARNING: Temperature=98.62°C | ⚠ CRITICAL: Vibration=2.1669 mm/s
3,2024-02-18 07:00:00,HIGH,0.7091,ML model predicts FAILURE (prob=70.9%) | ⚠ WARNING: Temperature=100.88°C
2,2024-02-23 13:00:00,HIGH,0.7082,ML model predicts FAILURE (prob=70.8%) | ⚠ WARNING: Temperature=107.42°C
3,2024-02-20 16:00:00,HIGH,0.7081,ML model predicts FAILURE (prob=70.8%) | ⚠ WARNING: Temperature=105.68°C
5,2024-02-25 21:00:00,HIGH,0.7076,ML model predicts FAILURE (prob=70.8%) | ⚠ WARNING: Temperature=105.67°C
3,2024-02-22 19:00:00,HIGH,0.7075,ML model predicts FAILURE (prob=70.8%) | ⚠ CRITICAL: Temperature=113.36°C
5,2024-02-29 17:00:00,HIGH,0.707,ML model predicts FAILURE (prob=70.7%) | ⚠ CRITICAL: Temperature=113.54°C | ⚠ CRITICAL: Vibration=2.2972 mm/s
3,2024-02-23 06:00:00,HIGH,0.7046,ML model predicts FAILURE (prob=70.5%) | ⚠ WARNING: Temperature=109.62°C
4,2024-02-24 07:00:00,HIGH,0.7046,ML model predicts FAILURE (prob=70.5%) | ⚠ WARNING: Temperature=104.6°C | ⚠ CRITICAL: Vibration=2.0464 mm/s
4,2024-02-17 01:00:00,HIGH,0.7045,ML model predicts FAILURE (prob=70.5%) | ⚠ WARNING: Temperature=96.94°C
4,2024-02-20 08:00:00,HIGH,0.7044,ML model predicts FAILURE (prob=70.4%) | ⚠ WARNING: Temperature=104.69°C
5,2024-02-20 19:00:00,HIGH,0.7043,ML model predicts FAILURE (prob=70.4%) | ⚠ WARNING: Temperature=102.96°C
5,2024-02-21 04:00:00,HIGH,0.7042,ML model predicts FAILURE (prob=70.4%) | ⚠ WARNING: Temperature=101.41°C
4,2024-02-28 16:00:00,HIGH,0.7042,ML model predicts FAILURE (prob=70.4%) | ⚠ CRITICAL: Temperature=113.66°C | ⚠ CRITICAL: Vibration=2.247 mm/s
4,2024-02-23 14:00:00,HIGH,0.7035,ML model predicts FAILURE (prob=70.3%) | ⚠ WARNING: Temperature=109.14°C | ⚠ CRITICAL: Vibration=2.0225 mm/s
4,2024-02-17 22:00:00,HIGH,0.7014,ML model predicts FAILURE (prob=70.1%) | ⚠ WARNING: Temperature=100.98°C
5,2024-02-21 06:00:00,HIGH,0.7013,ML model predicts FAILURE (prob=70.1%) | ⚠ WARNING: Temperature=103.89°C
1,2024-01-13 11:00:00,HIGH,0.6994,ML model predicts FAILURE (prob=69.9%)
3,2024-02-21 21:00:00,HIGH,0.6994,ML model predicts FAILURE (prob=69.9%) | ⚠ CRITICAL: Temperature=110.09°C
2,2024-02-26 04:00:00,HIGH,0.6988,ML model predicts FAILURE (prob=69.9%) | ⚠ WARNING: Temperature=109.97°C
5,2024-02-15 01:00:00,HIGH,0.6983,ML model predicts FAILURE (prob=69.8%) | ⚠ WARNING: Temperature=100.34°C
3,2024-02-24 22:00:00,HIGH,0.698,ML model predicts FAILURE (prob=69.8%) | ⚠ CRITICAL: Temperature=112.4°C
5,2024-02-22 13:00:00,HIGH,0.6965,ML model predicts FAILURE (prob=69.7%) | ⚠ WARNING: Temperature=105.02°C
3,2024-02-22 18:00:00,HIGH,0.6955,ML model predicts FAILURE (prob=69.5%) | ⚠ WARNING: Temperature=109.53°C
1,2024-02-25 21:00:00,HIGH,0.6955,ML model predicts FAILURE (prob=69.5%) | ⚠ WARNING: Temperature=104.78°C | ⚠ CRITICAL: Vibration=2.1262 mm/s
3,2024-02-20 22:00:00,HIGH,0.6948,ML model predicts FAILURE (prob=69.5%) | ⚠ WARNING: Temperature=105.92°C
3,2024-02-23 04:00:00,HIGH,0.6944,ML model predicts FAILURE (prob=69.4%) | ⚠ WARNING: Temperature=109.38°C
4,2024-02-28 11:00:00,HIGH,0.6944,ML model predicts FAILURE (prob=69.4%) | ⚠ WARNING: Temperature=109.25°C | ⚠ CRITICAL: Vibration=2.2696 mm/s
1,2024-02-23 06:00:00,HIGH,0.6943,ML model predicts FAILURE (prob=69.4%) | ⚠ WARNING: Temperature=102.08°C
2,2024-02-13 20:00:00,HIGH,0.6943,ML model predicts FAILURE (prob=69.4%) | ⚠ WARNING: Temperature=95.92°C
4,2024-02-21 05:00:00,HIGH,0.6942,ML model predicts FAILURE (prob=69.4%) | ⚠ WARNING: Temperature=105.72°C
5,2024-02-21 15:00:00,HIGH,0.694,ML model predicts FAILURE (prob=69.4%) | ⚠ WARNING: Temperature=104.64°C
3,2024-02-21 12:00:00,HIGH,0.6939,ML model predicts FAILURE (prob=69.4%) | ⚠ CRITICAL: Temperature=110.26°C
4,2024-02-15 20:00:00,HIGH,0.6933,ML model predicts FAILURE (prob=69.3%) | ⚠ WARNING: Temperature=97.15°C
4,2024-02-26 08:00:00,HIGH,0.6929,ML model predicts FAILURE (prob=69.3%) | ⚠ CRITICAL: Temperature=111.55°C | ⚠ CRITICAL: Vibration=2.1772 mm/s
5,2024-02-23 07:00:00,HIGH,0.6926,ML model predicts FAILURE (prob=69.3%) | ⚠ WARNING: Temperature=106.47°C
1,2024-02-23 16:00:00,HIGH,0.6921,ML model predicts FAILURE (prob=69.2%) | ⚠ WARNING: Temperature=98.44°C
4,2024-02-25 09:00:00,HIGH,0.6921,ML model predicts FAILURE (prob=69.2%) | ⚠ CRITICAL: Temperature=110.05°C | ⚠ CRITICAL: Vibration=2.0527 mm/s
5,2024-02-28 22:00:00,HIGH,0.6919,ML model predicts FAILURE (prob=69.2%) | ⚠ CRITICAL: Temperature=115.36°C | ⚠ CRITICAL: Vibration=2.1903 mm/s
3,2024-02-28 13:00:00,HIGH,0.6908,ML model predicts FAILURE (prob=69.1%) | ⚠ CRITICAL: Temperature=114.26°C | ⚠ CRITICAL: Vibration=2.2177 mm/s
4,2024-02-21 06:00:00,HIGH,0.6908,ML model predicts FAILURE (prob=69.1%) | ⚠ WARNING: Temperature=105.68°C
5,2024-02-22 17:00:00,HIGH,0.6899,ML model predicts FAILURE (prob=69.0%) | ⚠ WARNING: Temperature=107.42°C
1,2024-02-29 11:00:00,HIGH,0.6896,ML model predicts FAILURE (prob=69.0%) | ⚠ WARNING: Temperature=101.58°C | ⚠ CRITICAL: Vibration=2.3785 mm/s
5,2024-02-22 03:00:00,HIGH,0.6894,ML model predicts FAILURE (prob=68.9%) | ⚠ WARNING: Temperature=104.31°C
5,2024-02-21 16:00:00,HIGH,0.6892,ML model predicts FAILURE (prob=68.9%) | ⚠ WARNING: Temperature=104.89°C
4,2024-02-25 17:00:00,HIGH,0.6882,ML model predicts FAILURE (prob=68.8%) | ⚠ CRITICAL: Temperature=111.89°C | ⚠ CRITICAL: Vibration=2.1545 mm/s
5,2024-02-21 08:00:00,HIGH,0.6878,ML model predicts FAILURE (prob=68.8%) | ⚠ WARNING: Temperature=104.22°C
3,2024-02-28 09:00:00,HIGH,0.6877,ML model predicts FAILURE (prob=68.8%) | ⚠ CRITICAL: Temperature=118.24°C | ⚠ CRITICAL: Vibration=2.1546 mm/s
4,2024-02-18 18:00:00,HIGH,0.6875,ML model predicts FAILURE (prob=68.8%) | ⚠ WARNING: Temperature=102.1°C
5,2024-02-25 02:00:00,HIGH,0.6875,ML model predicts FAILURE (prob=68.8%) | ⚠ WARNING: Temperature=102.8°C
4,2024-02-17 18:00:00,HIGH,0.6874,ML model predicts FAILURE (prob=68.7%) | ⚠ WARNING: Temperature=98.41°C
3,2024-02-27 10:00:00,HIGH,0.6869,ML model predicts FAILURE (prob=68.7%) | ⚠ CRITICAL: Temperature=114.34°C | ⚠ CRITICAL: Vibration=2.1525 mm/s
2,2024-02-25 03:00:00,HIGH,0.6858,ML model predicts FAILURE (prob=68.6%) | ⚠ CRITICAL: Temperature=110.06°C
3,2024-02-17 13:00:00,HIGH,0.6856,ML model predicts FAILURE (prob=68.6%) | ⚠ WARNING: Temperature=101.29°C
5,2024-02-16 13:00:00,HIGH,0.6855,ML model predicts FAILURE (prob=68.5%) | ⚠ WARNING: Temperature=99.2°C
4,2024-02-19 16:00:00,HIGH,0.6854,ML model predicts FAILURE (prob=68.5%) | ⚠ WARNING: Temperature=100.82°C
1,2024-02-29 23:00:00,HIGH,0.685,ML model predicts FAILURE (prob=68.5%) | ⚠ WARNING: Temperature=103.56°C | ⚠ CRITICAL: Vibration=2.4931 mm/s
5,2024-02-21 03:00:00,HIGH,0.6848,ML model predicts FAILURE (prob=68.5%) | ⚠ WARNING: Temperature=102.6°C
5,2024-02-25 23:00:00,HIGH,0.6841,ML model predicts FAILURE (prob=68.4%) | ⚠ CRITICAL: Temperature=112.48°C
3,2024-02-24 13:00:00,HIGH,0.6832,ML model predicts FAILURE (prob=68.3%) | ⚠ CRITICAL: Temperature=113.43°C
1,2024-02-25 13:00:00,HIGH,0.683,ML model predicts FAILURE (prob=68.3%) | ⚠ WARNING: Temperature=102.59°C | ⚠ CRITICAL: Vibration=2.1893 mm/s
1,2024-01-13 05:00:00,HIGH,0.6827,ML model predicts FAILURE (prob=68.3%)
